Volume_m3_per_mol,Experimental_Pa,Fitted_Pa,Residual_Pa
1.192893830703e-03,5.990596089811e+05,5.992389833713e+05,-1.793743902184e+02
1.191184813754e-03,5.997879350240e+05,5.999582636106e+05,-1.703285865876e+02
1.189480686695e-03,6.006791469855e+05,6.006771413855e+05,2.005600046832e+00
1.187781428571e-03,6.013921829188e+05,6.013956166960e+05,-3.433777231839e+00
1.186087018545e-03,6.021984429484e+05,6.021136895423e+05,8.475340611557e+01
1.184397435897e-03,6.029276374798e+05,6.028313599242e+05,9.627755561133e+01
1.182712660028e-03,6.032825054664e+05,6.035486278418e+05,-2.661223753752e+02
1.181032670455e-03,6.044873609690e+05,6.042654932950e+05,2.218676739644e+02
1.179357446809e-03,6.051112694967e+05,6.049819562839e+05,1.293132128150e+02
1.177686968839e-03,6.055120327424e+05,6.056980168085e+05,-1.859840660729e+02
1.176021216407e-03,6.063957514192e+05,6.064136748687e+05,-1.792344955844e+01
1.174360169492e-03,6.072516392318e+05,6.071289304646e+05,1.227087671999e+02
1.172703808181e-03,6.076880988821e+05,6.078437835962e+05,-1.556847140942e+02
1.171052112676e-03,6.086690914510e+05,6.085582342634e+05,1.108571875483e+02
1.169405063291e-03,6.092465593611e+05,6.092722824664e+05,-2.572310523072e+01
1.167762640449e-03,6.101439824676e+05,6.099859282049e+05,1.580542626708e+02
1.166124824684e-03,6.109216567819e+05,6.106991714792e+05,2.224853027852e+02
1.164491596639e-03,6.115742882294e+05,6.114120122891e+05,1.622759403139e+02
1.162862937063e-03,6.120068915837e+05,6.121244506346e+05,-1.175590509298e+02
1.161238826816e-03,6.130615236424e+05,6.128364865159e+05,2.250371265206e+02
1.159619246862e-03,6.138589495784e+05,6.135481199328e+05,3.108296456432e+02
1.158004178273e-03,6.140422475221e+05,6.142593508853e+05,-2.171033632642e+02
1.156393602225e-03,6.148533539373e+05,6.149701793736e+05,-1.168254363086e+02
1.154787500000e-03,6.157996383603e+05,6.156806053975e+05,1.190329628341e+02
1.153185852982e-03,6.162797222987e+05,6.163906289570e+05,-1.109066583763e+02
1.151588642659e-03,6.172465256107e+05,6.171002500523e+05,1.462755584697e+02
1.149995850622e-03,6.177771799972e+05,6.178094686832e+05,-3.228868594847e+01
1.148407458564e-03,6.182629436171e+05,6.185182848497e+05,-2.553412326381e+02
1.146823448276e-03,6.190900091324e+05,6.192266985519e+05,-1.366894195408e+02
1.145243801653e-03,6.198544008065e+05,6.199347097898e+05,-8.030898331804e+01
1.143668500688e-03,6.204466688678e+05,6.206423185634e+05,-1.956496955581e+02
1.142097527473e-03,6.216245594708e+05,6.213495248726e+05,2.750345981468e+02
1.140530864198e-03,6.220507628004e+05,6.220563287175e+05,-5.565917090047e+00
1.138968493151e-03,6.227183501210e+05,6.227627300981e+05,-4.437997703813e+01
1.137410396717e-03,6.232004691464e+05,6.234687290143e+05,-2.682598679517e+02
1.135856557377e-03,6.240410211420e+05,6.241743254662e+05,-1.333043242276e+02
1.134306957708e-03,6.248623363948e+05,6.248795194538e+05,-1.718305897003e+01
1.132761580381e-03,6.254793432156e+05,6.255843109770e+05,-1.049677613711e+02
1.131220408163e-03,6.265247060978e+05,6.262887000359e+05,2.360060619670e+02
1.129683423913e-03,6.267190705131e+05,6.269926866304e+05,-2.736161172946e+02
1.128150610583e-03,6.274266180959e+05,6.276962707606e+05,-2.696526647634e+02
1.126621951220e-03,6.287011025037e+05,6.283994524265e+05,3.016500771949e+02
1.125097428958e-03,6.290466962813e+05,6.291022316281e+05,-5.553534683492e+01
1.123577027027e-03,6.298814222950e+05,6.298046083653e+05,7.681392968283e+01
1.122060728745e-03,6.306334573367e+05,6.305065826382e+05,1.268746984574e+02
1.120548517520e-03,6.310806081793e+05,6.312081544467e+05,-1.275462674373e+02
1.119040376851e-03,6.318256007182e+05,6.319093237910e+05,-8.372307281278e+01
1.117536290323e-03,6.324942233970e+05,6.326100906709e+05,-1.158672738046e+02
1.116036241611e-03,6.335016637328e+05,6.333104550864e+05,1.912086464277e+02
1.114540214477e-03,6.342493077543e+05,6.340104170376e+05,2.388907166373e+02
1.113048192771e-03,6.344810545024e+05,6.347099765245e+05,-2.289220221407e+02
1.111560160428e-03,6.355931891363e+05,6.354091335471e+05,1.840555892636e+02
1.110076101469e-03,6.362708705694e+05,6.361078881053e+05,1.629824641233e+02
1.108596000000e-03,6.370743699232e+05,6.368062401991e+05,2.681297240173e+02
1.107119840213e-03,6.376930689111e+05,6.375041898287e+05,1.888790824265e+02
1.105647606383e-03,6.381127867773e+05,6.382017369939e+05,-8.895021664246e+01
1.104179282869e-03,6.389386925146e+05,6.388988816948e+05,3.981081979850e+01
1.102714854111e-03,6.396884251017e+05,6.395956239313e+05,9.280117032421e+01
1.101254304636e-03,6.403179846126e+05,6.402919637035e+05,2.602090903895e+01
1.099797619048e-03,6.411995249361e+05,6.409879010114e+05,2.116239247235e+02
1.098344782034e-03,6.413825527529e+05,6.416834358550e+05,-3.008831020958e+02
1.096895778364e-03,6.421538707776e+05,6.423785682342e+05,-2.246974565947e+02
1.095450592885e-03,6.427938490981e+05,6.430732981490e+05,-2.794490509050e+02
1.094009210526e-03,6.439875631488e+05,6.437676255996e+05,2.199375491798e+02
1.092571616294e-03,6.442415699351e+05,6.444615505858e+05,-2.199806506621e+02
1.091137795276e-03,6.451074264415e+05,6.451550731077e+05,-4.764666622563e+01
1.089707732634e-03,6.459066400874e+05,6.458481931652e+05,5.844692219025e+01
1.088281413613e-03,6.468307204873e+05,6.465409107584e+05,2.898097288294e+02
1.086858823529e-03,6.474553657769e+05,6.472332258873e+05,2.221398896179e+02
1.085439947781e-03,6.476729655664e+05,6.479251385518e+05,-2.521729854520e+02
1.084024771838e-03,6.488622220275e+05,6.486166487520e+05,2.455732755072e+02
1.082613281250e-03,6.494384373214e+05,6.493077564879e+05,1.306808334992e+02
1.081205461638e-03,6.501539661597e+05,6.499984617594e+05,1.555044002748e+02
1.079801298701e-03,6.505385266560e+05,6.506887645666e+05,-1.502379106636e+02
1.078400778210e-03,6.514225306109e+05,6.513786649095e+05,4.386570140440e+01
1.077003886010e-03,6.521461792414e+05,6.520681627881e+05,7.801645336754e+01
1.075610608021e-03,6.527184193166e+05,6.527572582023e+05,-3.883888568846e+01
1.074220930233e-03,6.536150590141e+05,6.534459511521e+05,1.691078619376e+02
1.072834838710e-03,6.541673201113e+05,6.541342416377e+05,3.307847360172e+01
1.071452319588e-03,6.546056630409e+05,6.548221296589e+05,-2.164666179094e+02
1.070073359073e-03,6.555190857931e+05,6.555096152157e+05,9.470577423112e+00
1.068697943445e-03,6.559510734331e+05,6.561966983082e+05,-2.456248751166e+02
1.067326059050e-03,6.567182180462e+05,6.568833789364e+05,-1.651608902554e+02
1.065957692308e-03,6.574642743062e+05,6.575696571003e+05,-1.053827940971e+02
1.064592829706e-03,6.585116675894e+05,6.582555327998e+05,2.561347895984e+02
1.063231457801e-03,6.592358497666e+05,6.589410060350e+05,2.948437315507e+02
1.061873563218e-03,6.597353294830e+05,6.596260768059e+05,1.092526771452e+02
1.060519132653e-03,6.605905459694e+05,6.603107451124e+05,2.798008569989e+02
1.059168152866e-03,6.612856857265e+05,6.609950109546e+05,2.906747718336e+02
1.057820610687e-03,6.619823915894e+05,6.616788743325e+05,3.035172569019e+02
1.056476493011e-03,6.626479427877e+05,6.623623352460e+05,2.856075416562e+02
1.055135786802e-03,6.629040457149e+05,6.630453936952e+05,-1.413479803372e+02
1.053798479087e-03,6.635056873454e+05,6.637280496801e+05,-2.223623346459e+02
1.052464556962e-03,6.644029217130e+05,6.644103032006e+05,-7.381487627747e+00
1.051134007585e-03,6.649634633776e+05,6.650921542568e+05,-1.286908791623e+02
1.049806818182e-03,6.655056138326e+05,6.657736028486e+05,-2.679890159823e+02
1.048482976040e-03,6.661417876756e+05,6.664546489762e+05,-3.128613005847e+02
1.047162468514e-03,6.671433619405e+05,6.671352926393e+05,8.069301197887e+00
1.045845283019e-03,6.675610537631e+05,6.678155338382e+05,-2.544800750636e+02
1.044531407035e-03,6.683823517838e+05,6.684953725727e+05,-1.130207888646e+02
1.043220828105e-03,6.689873841889e+05,6.691748088429e+05,-1.874246540455e+02
1.041913533835e-03,6.695953986450e+05,6.698538426488e+05,-2.584440037513e+02
1.040609511890e-03,6.704865730316e+05,6.705324739903e+05,-4.590095865249e+01
1.039308750000e-03,6.710074918525e+05,6.712107028675e+05,-2.032110150107e+02
1.038011235955e-03,6.716422292934e+05,6.718885292803e+05,-2.462999869140e+02
1.036716957606e-03,6.725935528949e+05,6.725659532288e+05,2.759966607578e+01
1.035425902864e-03,6.735233586424e+05,6.732429747130e+05,2.803839294292e+02
1.034138059701e-03,6.736873040008e+05,6.739195937329e+05,-2.322897320334e+02
1.032853416149e-03,6.745704823235e+05,6.745958102884e+05,-2.532796483778e+01
1.031571960298e-03,6.751116074122e+05,6.752716243796e+05,-1.600169673909e+02
1.030293680297e-03,6.761287603312e+05,6.759470360064e+05,1.817243248206e+02
1.029018564356e-03,6.765935389246e+05,6.766220451689e+05,-2.850624431612e+01
1.027746600742e-03,6.773684119483e+05,6.772966518671e+05,7.176008117525e+01
1.026477777778e-03,6.778962586723e+05,6.779708561009e+05,-7.459742862068e+01
1.025212083847e-03,6.789270037438e+05,6.786446578705e+05,2.823458733435e+02
1.023949507389e-03,6.795913201857e+05,6.793180571756e+05,2.732630100360e+02
1.022690036900e-03,6.797221852156e+05,6.799910540165e+05,-2.688688008453e+02
1.021433660934e-03,6.804513574826e+05,6.806636483930e+05,-2.122909103740e+02
1.020180368098e-03,6.816159660761e+05,6.813358403052e+05,2.801257709151e+02
1.018930147059e-03,6.822835155873e+05,6.820076297530e+05,2.758858342642e+02
1.017682986536e-03,6.826106511031e+05,6.826790167365e+05,-6.836563347140e+01
1.016438875306e-03,6.833054907727e+05,6.833500012557e+05,-4.451048296050e+01
1.015197802198e-03,6.841666098681e+05,6.840205833105e+05,1.460265576092e+02
1.013959756098e-03,6.849862772622e+05,6.846907629010e+05,2.955143611969e+02
1.012724725944e-03,6.850988957104e+05,6.853605400272e+05,-2.616443168131e+02
1.011492700730e-03,6.861116127622e+05,6.860299146891e+05,8.169807309762e+01
1.010263669502e-03,6.867422395769e+05,6.866988868866e+05,4.335269033839e+01
1.009037621359e-03,6.874371849417e+05,6.873674566197e+05,6.972832200548e+01
1.007814545455e-03,6.879158687190e+05,6.880356238886e+05,-1.197551695327e+02
1.006594430993e-03,6.888674898822e+05,6.887033886931e+05,1.641011891476e+02
1.005377267231e-03,6.894112991806e+05,6.893707510332e+05,4.054814733227e+01
1.004163043478e-03,6.901763783054e+05,6.900377109091e+05,1.386673963113e+02
1.002951749095e-03,6.910319333618e+05,6.907042683206e+05,3.276650412456e+02
1.001743373494e-03,6.911728073714e+05,6.913704232677e+05,-1.976158963644e+02
1.000537906137e-03,6.921669019440e+05,6.920361757506e+05,1.307261933860e+02
9.993353365385e-04,6.929771728729e+05,6.927015257691e+05,2.756471038619e+02
9.981356542617e-04,6.936114341663e+05,6.933664733233e+05,2.449608430202e+02
9.969388489209e-04,6.938446426487e+05,6.940310184131e+05,-1.863757643984e+02
9.957449101796e-04,6.949885846377e+05,6.946951610386e+05,2.934235991484e+02
9.945538277512e-04,6.956871403906e+05,6.953589011997e+05,3.282391908050e+02
9.933655913978e-04,6.962051493153e+05,6.960222388966e+05,1.829104187373e+02
9.921801909308e-04,6.963614276355e+05,6.966851741291e+05,-3.237464935824e+02
9.909976162098e-04,6.972383309769e+05,6.973477068972e+05,-1.093759203460e+02
9.898178571429e-04,6.981331019309e+05,6.980098372011e+05,1.232647298165e+02
9.886409036861e-04,6.984376290313e+05,6.986715650406e+05,-2.339360092593e+02
9.874667458432e-04,6.993653927266e+05,6.993328904157e+05,3.250231087452e+01
9.862953736655e-04,7.001496877840e+05,6.999938133265e+05,1.558744574814e+02
9.851267772512e-04,7.008729127328e+05,7.006543337730e+05,2.185789597788e+02
9.839609467456e-04,7.013841439785e+05,7.013144517552e+05,6.969222328335e+01
9.827978723404e-04,7.019065593412e+05,7.019741672730e+05,-6.760793179704e+01
9.816375442739e-04,7.023776333685e+05,7.026334803265e+05,-2.558469580342e+02
9.804799528302e-04,7.032361170512e+05,7.032923909157e+05,-5.627386447345e+01
9.793250883392e-04,7.038157935586e+05,7.039508990405e+05,-1.351054818565e+02
9.781729411765e-04,7.044409251087e+05,7.046090047010e+05,-1.680795922974e+02
9.770235017626e-04,7.054509582995e+05,7.052667078971e+05,1.842504023854e+02
9.758767605634e-04,7.061525153428e+05,7.059240086290e+05,2.285067138426e+02
9.747327080891e-04,7.065349429881e+05,7.065809068965e+05,-4.596390840225e+01
9.735913348946e-04,7.069286684141e+05,7.072374026996e+05,-3.087342855418e+02
9.724526315789e-04,7.077301061283e+05,7.078934960384e+05,-1.633899101012e+02
9.713165887850e-04,7.086202254828e+05,7.085491869129e+05,7.103856993385e+01
9.701831971995e-04,7.089266719273e+05,7.092044753231e+05,-2.778033958133e+02
9.690524475524e-04,7.099091680652e+05,7.098593612689e+05,4.980679632665e+01
9.679243306170e-04,7.105045099097e+05,7.105138447504e+05,-9.334840712603e+00
9.667988372093e-04,7.109201447088e+05,7.111679257675e+05,-2.477810587478e+02
9.656759581882e-04,7.114800925534e+05,7.118216043203e+05,-3.415117669703e+02
9.645556844548e-04,7.121844119953e+05,7.124748804088e+05,-2.904684135049e+02
9.634380069525e-04,7.129987674534e+05,7.131277540330e+05,-1.289865795844e+02
9.623229166667e-04,7.139509082567e+05,7.137802251928e+05,1.706830638881e+02
9.612104046243e-04,7.147921993330e+05,7.144322938883e+05,3.599054447087e+02
9.601004618938e-04,7.152359386126e+05,7.150839601194e+05,1.519784931497e+02
9.589930795848e-04,7.157402247770e+05,7.157352238862e+05,5.000890791067e+00
9.578882488479e-04,7.162260414352e+05,7.163860851887e+05,-1.600437534994e+02
9.567859608746e-04,7.168418520916e+05,7.170365440268e+05,-1.946919352536e+02
9.556862068966e-04,7.174289997150e+05,7.176866004007e+05,-2.576006856125e+02
9.545889781860e-04,7.181553629009e+05,7.183362543101e+05,-1.808914092762e+02
9.534942660550e-04,7.192864060307e+05,7.189855057553e+05,3.009002753756e+02
9.524020618557e-04,7.194560573183e+05,7.196343547361e+05,-1.782974177382e+02
9.513123569794e-04,7.203121173485e+05,7.202828012526e+05,2.931609594019e+01
9.502251428571e-04,7.212077360633e+05,7.209308453047e+05,2.768907585456e+02
9.491404109589e-04,7.215187028951e+05,7.215784868925e+05,-5.978399741743e+01
9.480581527936e-04,7.221872501378e+05,7.222257260160e+05,-3.847587818303e+01
9.469783599089e-04,7.228467105634e+05,7.228725626751e+05,-2.585211168218e+01
9.459010238908e-04,7.236181468036e+05,7.235189968699e+05,9.914993369963e+01
9.448261363636e-04,7.241029614259e+05,7.241650286004e+05,-6.206717448286e+01
9.437536889898e-04,7.249221583108e+05,7.248106578665e+05,1.115004442359e+02
9.426836734694e-04,7.257150350400e+05,7.254558846683e+05,2.591503717001e+02
9.416160815402e-04,7.258572454867e+05,7.261007090058e+05,-2.434635190854e+02
9.405509049774e-04,7.271222312540e+05,7.267451308790e+05,3.771003750341e+02
9.394881355932e-04,7.275048109975e+05,7.273891502878e+05,1.156607097472e+02
9.384277652370e-04,7.283758419337e+05,7.280327672322e+05,3.430747014437e+02
9.373697857948e-04,7.287422907200e+05,7.286759817124e+05,6.630900764104e+01
9.363141891892e-04,7.296447026313e+05,7.293187937282e+05,3.259089031790e+02
9.352609673791e-04,7.299336560791e+05,7.299612032796e+05,-2.754720056860e+01
9.342101123596e-04,7.303832684750e+05,7.306032103668e+05,-2.199418917606e+02
9.331616161616e-04,7.309902815940e+05,7.312448149896e+05,-2.545333955330e+02
9.321154708520e-04,7.319935143698e+05,7.318860171480e+05,1.074972217320e+02
9.310716685330e-04,7.324031133511e+05,7.325268168422e+05,-1.237034911052e+02
9.300302013423e-04,7.332214569605e+05,7.331672140720e+05,5.424288853630e+01
9.289910614525e-04,7.334641863178e+05,7.338072088374e+05,-3.430225195691e+02
9.279542410714e-04,7.344567151035e+05,7.344468011385e+05,9.913964925450e+00
9.269197324415e-04,7.350187788341e+05,7.350859909753e+05,-6.721214122593e+01
9.258875278396e-04,7.359646593669e+05,7.357247783478e+05,2.398810191302e+02
9.248576195773e-04,7.365655793669e+05,7.363631632559e+05,2.024161110151e+02
9.238300000000e-04,7.372048169097e+05,7.370011456997e+05,2.036712099744e+02
9.228046614872e-04,7.377166267018e+05,7.376387256792e+05,7.790102262516e+01
9.217815964523e-04,7.380219260551e+05,7.382759031943e+05,-2.539771392597e+02
9.207607973422e-04,7.386426352381e+05,7.389126782451e+05,-2.700430069655e+02
9.197422566372e-04,7.392728941065e+05,7.395490508316e+05,-2.761567250360e+02
9.187259668508e-04,7.401043616506e+05,7.401850209537e+05,-8.065930312907e+01
9.177119205298e-04,7.406911041200e+05,7.408205886115e+05,-1.294844914979e+02
9.167001102536e-04,7.413586730891e+05,7.414557538049e+05,-9.708071579318e+01
9.156905286344e-04,7.421577462645e+05,7.420905165341e+05,6.722973040433e+01
9.146831683168e-04,7.425481177780e+05,7.427248767988e+05,-1.767590208389e+02
9.136780219780e-04,7.435000791993e+05,7.433588345993e+05,1.412445999520e+02
9.126750823271e-04,7.442977484586e+05,7.439923899354e+05,3.053585231962e+02
9.116743421053e-04,7.445825332787e+05,7.446255428072e+05,-4.300952846883e+01
9.106757940854e-04,7.454375639366e+05,7.452582932147e+05,1.792707218997e+02
9.096794310722e-04,7.460340542319e+05,7.458906411578e+05,1.434130741282e+02
9.086852459016e-04,7.463125462348e+05,7.465225866366e+05,-2.100404017690e+02
9.076932314410e-04,7.468719643928e+05,7.471541296510e+05,-2.821652581980e+02
9.067033805889e-04,7.478745317109e+05,7.477852702011e+05,8.926150972175e+01
9.057156862745e-04,7.487786327819e+05,7.484160082869e+05,3.626244950324e+02
9.047301414581e-04,7.489852658711e+05,7.490463439084e+05,-6.107803724695e+01
9.037467391304e-04,7.494901886425e+05,7.496762770655e+05,-1.860884229937e+02
9.027654723127e-04,7.504538909461e+05,7.503058077583e+05,1.480831877948e+02
9.017863340564e-04,7.507525747886e+05,7.509349359867e+05,-1.823611981423e+02
9.008093174431e-04,7.514204684411e+05,7.515636617508e+05,-1.431933097682e+02
8.998344155844e-04,7.525106901281e+05,7.521919850506e+05,3.187050775304e+02
8.988616216216e-04,7.525026376350e+05,7.528199058861e+05,-3.172682510467e+02
8.978909287257e-04,7.530900351583e+05,7.534474242572e+05,-3.573890989129e+02
8.969223300971e-04,7.539586381234e+05,7.540745401639e+05,-1.159020405025e+02
8.959558189655e-04,7.545357354631e+05,7.547012536064e+05,-1.655181433015e+02
8.949913885899e-04,7.550013188046e+05,7.553275645845e+05,-3.262457798483e+02
8.940290322581e-04,7.562672340120e+05,7.559534730983e+05,3.137609137511e+02
8.930687432868e-04,7.567006505994e+05,7.565789791477e+05,1.216714516482e+02
8.921105150215e-04,7.573547564880e+05,7.572040827328e+05,1.506737551305e+02
8.911543408360e-04,7.576783272172e+05,7.578287838536e+05,-1.504566363678e+02
8.902002141328e-04,7.581430119376e+05,7.584530825100e+05,-3.100705724109e+02
8.892481283422e-04,7.589661926271e+05,7.590769787021e+05,-1.107860750275e+02
8.882980769231e-04,7.597601037659e+05,7.597004724299e+05,5.963133600459e+01
8.873500533618e-04,7.603177387172e+05,7.603235636934e+05,-5.824976164382e+00
8.864040511727e-04,7.609478927354e+05,7.609462524925e+05,1.640242932481e+00
8.854600638978e-04,7.616348405653e+05,7.615685388272e+05,6.630173807254e+01
8.845180851064e-04,7.623210934954e+05,7.621904226977e+05,1.306707977729e+02
8.835781083953e-04,7.624757507070e+05,7.628119041038e+05,-3.361533968234e+02
8.826401273885e-04,7.634371967055e+05,7.634329830455e+05,4.213659976260e+00
8.817041357370e-04,7.639928266079e+05,7.640536595230e+05,-6.083291508397e+01
8.807701271186e-04,7.648396487148e+05,7.646739335361e+05,1.657151787130e+02
8.798380952381e-04,7.652453612397e+05,7.652938050848e+05,-4.844384519081e+01
8.789080338266e-04,7.657906865095e+05,7.659132741693e+05,-1.225876597391e+02
8.779799366420e-04,7.667968666742e+05,7.665323407894e+05,2.645258847756e+02
8.770537974684e-04,7.673449972388e+05,7.671510049451e+05,1.939922936585e+02
8.761296101159e-04,7.677010290884e+05,7.677692666366e+05,-6.823754817457e+01
8.752073684211e-04,7.683172644177e+05,7.683871258637e+05,-6.986144597805e+01
8.742870662461e-04,7.691163624021e+05,7.690045826264e+05,1.117797756185e+02
8.733686974790e-04,7.695391183095e+05,7.696216369249e+05,-8.251861534663e+01
8.724522560336e-04,7.699572498242e+05,7.702382887590e+05,-2.810389347274e+02
8.715377358491e-04,7.711863364054e+05,7.708545381287e+05,3.317982766315e+02
8.706251308901e-04,7.712359050106e+05,7.714703850342e+05,-2.344800235276e+02
8.697144351464e-04,7.720080643974e+05,7.720858294753e+05,-7.776507785555e+01
8.688056426332e-04,7.727050502694e+05,7.727008714520e+05,4.178817338543e+00
8.678987473904e-04,7.730947886046e+05,7.733155109644e+05,-2.207223598643e+02
8.669937434828e-04,7.737594420059e+05,7.739297480125e+05,-1.703060065859e+02
8.660906250000e-04,7.744439636950e+05,7.745435825963e+05,-9.961890133633e+01
8.651893860562e-04,7.750665064097e+05,7.751570147157e+05,-9.050830602716e+01
8.642900207900e-04,7.755814041536e+05,7.757700443708e+05,-1.886402172443e+02
8.633925233645e-04,7.760256945642e+05,7.763826715616e+05,-3.569769974105e+02
8.624968879668e-04,7.767335664800e+05,7.769948962880e+05,-2.613298080069e+02
8.616031088083e-04,7.778316134961e+05,7.776067185501e+05,2.248949460065e+02
8.607111801242e-04,7.780831711482e+05,7.782181383478e+05,-1.349671996046e+02
8.598210961737e-04,7.785424834511e+05,7.788291556813e+05,-2.866722301786e+02
8.589328512397e-04,7.798270054697e+05,7.794397705503e+05,3.872349193105e+02
8.580464396285e-04,7.796778989548e+05,7.800499829551e+05,-3.720840003479e+02
8.571618556701e-04,7.809444480670e+05,7.806597928955e+05,2.846551714361e+02
8.562790937178e-04,7.812104763979e+05,7.812692003716e+05,-5.872397371440e+01
8.553981481481e-04,7.817277373088e+05,7.818782053834e+05,-1.504680745318e+02
8.545190133607e-04,7.827618272734e+05,7.824868079308e+05,2.750193426615e+02
8.536416837782e-04,7.827698001308e+05,7.830950080139e+05,-3.252078830319e+02
8.527661538462e-04,7.837991103664e+05,7.837028056326e+05,9.630473376391e+01
8.518924180328e-04,7.846557162524e+05,7.843102007870e+05,3.455154654006e+02
8.510204708291e-04,7.851133138881e+05,7.849171934771e+05,1.961204109933e+02
8.501503067485e-04,7.856838101698e+05,7.855237837029e+05,1.600264669015e+02
8.492819203269e-04,7.865385616385e+05,7.861299714643e+05,4.085901742028e+02
8.484153061224e-04,7.870369308871e+05,7.867357567614e+05,3.011741257954e+02
8.475504587156e-04,7.872656268512e+05,7.873411395941e+05,-7.551274287864e+01
8.466873727088e-04,7.877888066988e+05,7.879461199625e+05,-1.573132636991e+02
8.458260427263e-04,7.888975500796e+05,7.885506978666e+05,3.468522130589e+02
8.449664634146e-04,7.891600126686e+05,7.891548733063e+05,5.139362226706e+00
8.441086294416e-04,7.900741197886e+05,7.897586462817e+05,3.154735069004e+02
8.432525354970e-04,7.901496376901e+05,7.903620167928e+05,-2.123791027608e+02
8.423981762918e-04,7.910227209743e+05,7.909649848396e+05,5.773613474809e+01
8.415455465587e-04,7.916678254521e+05,7.915675504220e+05,1.002750301565e+02
8.406946410516e-04,7.923763989667e+05,7.921697135401e+05,2.066854266021e+02
8.398454545455e-04,7.930139881542e+05,7.927714741938e+05,2.425139604441e+02
8.389979818365e-04,7.937689502908e+05,7.933728323832e+05,3.961179075924e+02
8.381522177419e-04,7.943661404369e+05,7.939737881083e+05,3.923523286614e+02
8.373081570997e-04,7.943759644642e+05,7.945743413690e+05,-1.983769047852e+02
8.364657947686e-04,7.950961746161e+05,7.951744921654e+05,-7.831754935486e+01
8.356251256281e-04,7.957542271410e+05,7.957742404975e+05,-2.001335651183e+01
8.347861445783e-04,7.962489388519e+05,7.963735863652e+05,-1.246475133552e+02
8.339488465396e-04,7.966873569608e+05,7.969725297686e+05,-2.851728078701e+02
8.331132264529e-04,7.974344552384e+05,7.975710707077e+05,-1.366154693123e+02
8.322792792793e-04,7.980591942316e+05,7.981692091824e+05,-1.100149508558e+02
8.314470000000e-04,7.991341541306e+05,7.987669451928e+05,3.672089377589e+02
