Volume_m3_per_mol,Experimental_Pa,Fitted_Pa,Residual_Pa
3.213325217354e-03,5.707767054217e+05,5.707767000329e+05,5.388818099163e-03
3.212768797403e-03,5.708744246952e+05,5.708744193116e+05,5.383573356085e-03
3.212212570118e-03,5.709721435808e+05,5.709721382025e+05,5.378316622227e-03
3.211656535399e-03,5.710698620786e+05,5.710698567055e+05,5.373052088544e-03
3.211100693146e-03,5.711675801885e+05,5.711675748207e+05,5.367776844651e-03
3.210545043260e-03,5.712652979105e+05,5.712652925480e+05,5.362493218854e-03
3.209989585640e-03,5.713630152447e+05,5.713630098875e+05,5.357200861908e-03
3.209434320187e-03,5.714607321911e+05,5.714607268392e+05,5.351898493245e-03
3.208879246800e-03,5.715584487496e+05,5.715584434030e+05,5.346588441171e-03
3.208324365381e-03,5.716561649203e+05,5.716561595790e+05,5.341266049072e-03
3.207769675830e-03,5.717538807031e+05,5.717538753672e+05,5.335937021300e-03
3.207215178047e-03,5.718515960981e+05,5.718515907675e+05,5.330597748980e-03
3.206660871932e-03,5.719493111053e+05,5.719493057800e+05,5.325250327587e-03
3.206106757387e-03,5.720470257246e+05,5.720470204047e+05,5.319893942215e-03
3.205552834312e-03,5.721447399561e+05,5.721447346415e+05,5.314527195878e-03
3.204999102608e-03,5.722424537997e+05,5.722424484906e+05,5.309151834808e-03
3.204445562176e-03,5.723401672556e+05,5.723401619518e+05,5.303767975420e-03
3.203892212917e-03,5.724378803236e+05,5.724378750252e+05,5.298372707330e-03
3.203339054731e-03,5.725355930038e+05,5.725355877108e+05,5.292969872244e-03
3.202786087519e-03,5.726333052962e+05,5.726333000086e+05,5.287559004501e-03
3.202233311184e-03,5.727310172007e+05,5.727310119186e+05,5.282138008624e-03
3.201680725626e-03,5.728287287175e+05,5.728287234407e+05,5.276707699522e-03
3.201128330745e-03,5.729264398464e+05,5.729264345751e+05,5.271269008517e-03
3.200576126445e-03,5.730241505875e+05,5.730241453217e+05,5.265820422210e-03
3.200024112625e-03,5.731218609408e+05,5.731218556805e+05,5.260363803245e-03
3.199472289188e-03,5.732195709063e+05,5.732195656514e+05,5.254897754639e-03
3.198920656034e-03,5.733172804841e+05,5.733172752346e+05,5.249422276393e-03
3.198369213067e-03,5.734149896740e+05,5.734149844300e+05,5.243937717751e-03
3.197817960186e-03,5.735126984761e+05,5.735126932376e+05,5.238445475698e-03
3.197266897295e-03,5.736104068904e+05,5.736104016575e+05,5.232943338342e-03
3.196716024294e-03,5.737081149169e+05,5.737081096895e+05,5.227431771345e-03
3.196165341085e-03,5.738058225557e+05,5.738058173338e+05,5.221911356784e-03
3.195614847571e-03,5.739035298067e+05,5.739035245903e+05,5.216382560320e-03
3.195064543654e-03,5.740012366698e+05,5.740012314590e+05,5.210844567046e-03
3.194514429236e-03,5.740989431452e+05,5.740989379399e+05,5.205298541114e-03
3.193964504218e-03,5.741966492328e+05,5.741966440331e+05,5.199740990065e-03
3.193414768503e-03,5.742943549327e+05,5.742943497385e+05,5.194176221266e-03
3.192865221993e-03,5.743920602447e+05,5.743920550561e+05,5.188602488488e-03
3.192315864591e-03,5.744897651690e+05,5.744897599860e+05,5.183019558899e-03
3.191766696198e-03,5.745874697056e+05,5.745874645281e+05,5.177429644391e-03
3.191217716718e-03,5.746851738543e+05,5.746851686825e+05,5.171828554012e-03
3.190668926053e-03,5.747828776153e+05,5.747828724491e+05,5.166218965314e-03
3.190120324106e-03,5.748805809885e+05,5.748805758279e+05,5.160599364899e-03
3.189571910779e-03,5.749782839740e+05,5.749782788190e+05,5.154972546734e-03
3.189023685975e-03,5.750759865717e+05,5.750759814224e+05,5.149336997420e-03
3.188475649596e-03,5.751736887817e+05,5.751736836380e+05,5.143692367710e-03
3.187927801546e-03,5.752713906039e+05,5.752713854658e+05,5.138039472513e-03
3.187380141728e-03,5.753690920383e+05,5.753690869060e+05,5.132377496921e-03
3.186832670045e-03,5.754667930851e+05,5.754667879584e+05,5.126705393195e-03
3.186285386399e-03,5.755644937440e+05,5.755644886230e+05,5.121023976244e-03
3.185738290694e-03,5.756621940153e+05,5.756621888999e+05,5.115335807204e-03
3.185191382833e-03,5.757598938987e+05,5.757598887891e+05,5.109639838338e-03
3.184644662719e-03,5.758575933945e+05,5.758575882906e+05,5.103932577185e-03
3.184098130256e-03,5.759552925025e+05,5.759552874043e+05,5.098217865452e-03
3.183551785347e-03,5.760529912228e+05,5.760529861303e+05,5.092492559925e-03
3.183005627895e-03,5.761506895553e+05,5.761506844686e+05,5.086760967970e-03
3.182459657804e-03,5.762483875002e+05,5.762483824192e+05,5.081019829959e-03
3.181913874979e-03,5.763460850573e+05,5.763460799820e+05,5.075268796645e-03
3.181368279321e-03,5.764437822267e+05,5.764437771571e+05,5.069511244074e-03
3.180822870735e-03,5.765414790083e+05,5.765414739446e+05,5.063742981292e-03
3.180277649126e-03,5.766391754023e+05,5.766391703443e+05,5.057965870947e-03
3.179732614396e-03,5.767368714085e+05,5.767368663563e+05,5.052183289081e-03
3.179187766450e-03,5.768345670270e+05,5.768345619806e+05,5.046388367191e-03
3.178643105191e-03,5.769322622578e+05,5.769322572172e+05,5.040586111136e-03
3.178098630524e-03,5.770299571009e+05,5.770299520661e+05,5.034775123931e-03
3.177554342353e-03,5.771276515563e+05,5.771276465273e+05,5.028955405578e-03
3.177010240582e-03,5.772253456240e+05,5.772253406009e+05,5.023127188906e-03
3.176466325116e-03,5.773230393040e+05,5.773230342867e+05,5.017291288823e-03
3.175922595858e-03,5.774207325963e+05,5.774207275848e+05,5.011445493437e-03
3.175379052713e-03,5.775184255009e+05,5.775184204953e+05,5.005592131056e-03
3.174835695585e-03,5.776161180178e+05,5.776161130181e+05,4.999730153941e-03
3.174292524380e-03,5.777138101470e+05,5.777138051531e+05,4.993858514354e-03
3.173749539001e-03,5.778115018885e+05,5.778114969006e+05,4.987978842109e-03
3.173206739354e-03,5.779091932424e+05,5.779091882603e+05,4.982088808902e-03
3.172664125342e-03,5.780068842085e+05,5.780068792323e+05,4.976194584742e-03
3.172121696871e-03,5.781045747870e+05,5.781045698167e+05,4.970288719051e-03
3.171579453846e-03,5.782022649778e+05,5.782022600135e+05,4.964373889379e-03
3.171037396172e-03,5.782999547810e+05,5.782999498225e+05,4.958450677805e-03
3.170495523753e-03,5.783976441964e+05,5.783976392439e+05,4.952519782819e-03
3.169953836494e-03,5.784953332242e+05,5.784953282776e+05,4.946582717821e-03
3.169412334301e-03,5.785930218643e+05,5.785930169237e+05,4.940633894876e-03
3.168871017079e-03,5.786907101168e+05,5.786907051821e+05,4.934677155688e-03
3.168329884734e-03,5.787883979816e+05,5.787883930528e+05,4.928713198751e-03
3.167788937169e-03,5.788860854587e+05,5.788860805359e+05,4.922739928588e-03
3.167248174292e-03,5.789837725482e+05,5.789837676314e+05,4.916758742183e-03
3.166707596006e-03,5.790814592500e+05,5.790814543392e+05,4.910766496323e-03
3.166167202218e-03,5.791791455641e+05,5.791791406594e+05,4.904768778943e-03
3.165626992834e-03,5.792768314906e+05,5.792768265919e+05,4.898762213998e-03
3.165086967758e-03,5.793745170295e+05,5.793745121368e+05,4.892745404504e-03
3.164547126897e-03,5.794722021807e+05,5.794721972940e+05,4.886721959338e-03
3.164007470157e-03,5.795698869443e+05,5.795698820636e+05,4.880690714344e-03
3.163467997442e-03,5.796675713202e+05,5.796675664456e+05,4.874650388956e-03
3.162928708660e-03,5.797652553085e+05,5.797652504399e+05,4.868601681665e-03
3.162389603716e-03,5.798629389092e+05,5.798629340467e+05,4.862544010393e-03
3.161850682515e-03,5.799606221222e+05,5.799606172657e+05,4.856479703449e-03
3.161311944965e-03,5.800583049476e+05,5.800583000972e+05,4.850404802710e-03
3.160773390971e-03,5.801559873854e+05,5.801559825411e+05,4.844322684221e-03
3.160235020439e-03,5.802536694355e+05,5.802536645973e+05,4.838231485337e-03
3.159696833277e-03,5.803513510980e+05,5.803513462659e+05,4.832133534364e-03
3.159158829389e-03,5.804490323729e+05,5.804490275469e+05,4.826025338843e-03
3.158621008682e-03,5.805467132602e+05,5.805467084403e+05,4.819911089726e-03
3.158083371064e-03,5.806443937599e+05,5.806443889461e+05,4.813787061721e-03
3.157545916440e-03,5.807420738719e+05,5.807420690643e+05,4.807655815966e-03
3.157008644717e-03,5.808397535964e+05,5.808397487949e+05,4.801514674909e-03
3.156471555801e-03,5.809374329332e+05,5.809374281378e+05,4.795365501195e-03
3.155934649600e-03,5.810351118824e+05,5.810351070932e+05,4.789208644070e-03
3.155397926020e-03,5.811327904441e+05,5.811327856610e+05,4.783045500517e-03
3.154861384969e-03,5.812304686181e+05,5.812304638412e+05,4.776870599017e-03
3.154325026352e-03,5.813281464045e+05,5.813281416338e+05,4.770690109581e-03
3.153788850076e-03,5.814258238033e+05,5.814258190388e+05,4.764501005411e-03
3.153252856050e-03,5.815235008146e+05,5.815234960562e+05,4.758303868584e-03
3.152717044180e-03,5.816211774382e+05,5.816211726861e+05,4.752097418532e-03
3.152181414373e-03,5.817188536742e+05,5.817188489284e+05,4.745884216391e-03
3.151645966536e-03,5.818165295227e+05,5.818165247830e+05,4.739662748761e-03
3.151110700577e-03,5.819142049836e+05,5.819142002502e+05,4.733432433568e-03
3.150575616403e-03,5.820118800569e+05,5.820118753297e+05,4.727192339487e-03
3.150040713922e-03,5.821095547426e+05,5.821095500217e+05,4.720946657471e-03
3.149505993040e-03,5.822072290408e+05,5.822072243261e+05,4.714692360722e-03
3.148971453666e-03,5.823049029513e+05,5.823048982429e+05,4.708429914899e-03
3.148437095707e-03,5.824025764743e+05,5.824025717722e+05,4.702158970758e-03
3.147902919070e-03,5.825002496097e+05,5.825002449139e+05,4.695879993960e-03
3.147368923664e-03,5.825979223576e+05,5.825979176680e+05,4.689592635259e-03
3.146835109396e-03,5.826955947179e+05,5.826955900346e+05,4.683297825977e-03
3.146301476174e-03,5.827932666906e+05,5.827932620137e+05,4.676996963099e-03
3.145768023906e-03,5.828909382758e+05,5.828909336051e+05,4.670684458688e-03
3.145234752500e-03,5.829886094734e+05,5.829886048091e+05,4.664365435019e-03
3.144701661864e-03,5.830862802835e+05,5.830862756255e+05,4.658040124923e-03
3.144168751906e-03,5.831839507060e+05,5.831839460543e+05,4.651705035940e-03
3.143636022535e-03,5.832816207410e+05,5.832816160956e+05,4.645360517316e-03
3.143103473657e-03,5.833792903884e+05,5.833792857494e+05,4.639009828679e-03
3.142571105183e-03,5.834769596483e+05,5.834769550156e+05,4.632652155124e-03
3.142038917019e-03,5.835746285206e+05,5.835746238943e+05,4.626284469850e-03
3.141506909076e-03,5.836722970054e+05,5.836722923855e+05,4.619910963811e-03
3.140975081260e-03,5.837699651027e+05,5.837699604891e+05,4.613527911715e-03
3.140443433480e-03,5.838676328124e+05,5.838676282053e+05,4.607137409039e-03
3.139911965646e-03,5.839653001346e+05,5.839652955338e+05,4.600739339367e-03
3.139380677665e-03,5.840629670692e+05,5.840629624749e+05,4.594331607223e-03
3.138849569447e-03,5.841606336164e+05,5.841606290285e+05,4.587918054312e-03
3.138318640900e-03,5.842582997760e+05,5.842582951945e+05,4.581495653838e-03
3.137787891933e-03,5.843559655481e+05,5.843559609730e+05,4.575067083351e-03
3.137257322455e-03,5.844536309326e+05,5.844536263640e+05,4.568628617562e-03
3.136726932375e-03,5.845512959297e+05,5.845512913675e+05,4.562183632515e-03
3.136196721602e-03,5.846489605392e+05,5.846489559835e+05,4.555729683489e-03
3.135666690046e-03,5.847466247612e+05,5.847466202120e+05,4.549268865958e-03
3.135136837614e-03,5.848442885958e+05,5.848442840530e+05,4.542800365016e-03
3.134607164217e-03,5.849419520428e+05,5.849419475064e+05,4.536323947832e-03
3.134077669764e-03,5.850396151023e+05,5.850396105724e+05,4.529838566668e-03
3.133548354163e-03,5.851372777743e+05,5.851372732509e+05,4.523346666247e-03
3.133019217325e-03,5.852349400588e+05,5.852349355419e+05,4.516847198829e-03
3.132490259159e-03,5.853326019558e+05,5.853325974454e+05,4.510338301770e-03
3.131961479575e-03,5.854302634653e+05,5.854302589614e+05,4.503823118284e-03
3.131432878481e-03,5.855279245873e+05,5.855279200900e+05,4.497299552895e-03
3.130904455788e-03,5.856255853218e+05,5.856255808310e+05,4.490768886171e-03
3.130376211405e-03,5.857232456688e+05,5.857232411846e+05,4.484229953960e-03
3.129848145243e-03,5.858209056284e+05,5.858209011507e+05,4.477682639845e-03
3.129320257210e-03,5.859185652005e+05,5.859185607293e+05,4.471129621379e-03
3.128792547218e-03,5.860162243850e+05,5.860162199205e+05,4.464569152333e-03
3.128265015175e-03,5.861138831822e+05,5.861138787242e+05,4.457999602892e-03
3.127737660991e-03,5.862115415918e+05,5.862115371404e+05,4.451421089470e-03
3.127210484578e-03,5.863091996140e+05,5.863091951691e+05,4.444838734344e-03
3.126683485844e-03,5.864068572486e+05,5.864068528104e+05,4.438246018253e-03
3.126156664701e-03,5.865045144959e+05,5.865045100642e+05,4.431645967998e-03
3.125630021058e-03,5.866021713556e+05,5.866021669306e+05,4.425038583577e-03
3.125103554826e-03,5.866998278279e+05,5.866998234095e+05,4.418423399329e-03
3.124577265914e-03,5.867974839128e+05,5.867974795010e+05,4.411800764501e-03
3.124051154235e-03,5.868951396101e+05,5.868951352050e+05,4.405170795508e-03
3.123525219697e-03,5.869927949201e+05,5.869927905215e+05,4.398532561027e-03
3.122999462212e-03,5.870904498425e+05,5.870904454506e+05,4.391887923703e-03
3.122473881690e-03,5.871881043775e+05,5.871880999923e+05,4.385234671645e-03
3.121948478041e-03,5.872857585251e+05,5.872857541465e+05,4.378573154099e-03
3.121423251178e-03,5.873834122852e+05,5.873834079133e+05,4.371906630695e-03
3.120898201009e-03,5.874810656579e+05,5.874810612927e+05,4.365231143311e-03
3.120373327447e-03,5.875787186432e+05,5.875787142846e+05,4.358547856100e-03
3.119848630402e-03,5.876763712410e+05,5.876763668891e+05,4.351857933216e-03
3.119324109785e-03,5.877740234513e+05,5.877740191062e+05,4.345160792582e-03
3.118799765507e-03,5.878716752743e+05,5.878716709358e+05,4.338455852121e-03
3.118275597479e-03,5.879693267098e+05,5.879693223780e+05,4.331742296927e-03
3.117751605613e-03,5.880669777579e+05,5.880669734328e+05,4.325022106059e-03
3.117227789819e-03,5.881646284185e+05,5.881646241002e+05,4.318295395933e-03
3.116704150008e-03,5.882622786917e+05,5.882622743802e+05,4.311561351642e-03
3.116180686093e-03,5.883599285775e+05,5.883599242727e+05,4.304817295633e-03
3.115657397985e-03,5.884575780759e+05,5.884575737778e+05,4.298070096411e-03
3.115134285594e-03,5.885552271869e+05,5.885552228956e+05,4.291312303394e-03
3.114611348833e-03,5.886528759104e+05,5.886528716259e+05,4.284548223950e-03
3.114088587613e-03,5.887505242466e+05,5.887505199688e+05,4.277774947695e-03
3.113566001846e-03,5.888481721953e+05,5.888481679243e+05,4.270997247659e-03
3.113043591443e-03,5.889458197567e+05,5.889458154925e+05,4.264210700057e-03
3.112521356316e-03,5.890434669306e+05,5.890434626732e+05,4.257417051122e-03
3.111999296377e-03,5.891411137171e+05,5.891411094665e+05,4.250615835190e-03
3.111477411538e-03,5.892387601162e+05,5.892387558724e+05,4.243809147738e-03
3.110955701710e-03,5.893364061280e+05,5.893364018910e+05,4.236992564984e-03
3.110434166806e-03,5.894340517523e+05,5.894340475221e+05,4.230170161463e-03
3.109912806738e-03,5.895316969893e+05,5.895316927659e+05,4.223340190947e-03
3.109391621418e-03,5.896293418388e+05,5.896293376223e+05,4.216503701173e-03
3.108870610757e-03,5.897269863010e+05,5.897269820913e+05,4.209657898173e-03
3.108349774669e-03,5.898246303758e+05,5.898246261730e+05,4.202806274407e-03
3.107829113065e-03,5.899222740632e+05,5.899222698672e+05,4.195948946290e-03
3.107308625858e-03,5.900199173632e+05,5.900199131741e+05,4.189083469100e-03
3.106788312960e-03,5.901175602759e+05,5.901175560937e+05,4.182208329439e-03
3.106268174284e-03,5.902152028011e+05,5.902151986258e+05,4.175328183919e-03
3.105748209742e-03,5.903128449391e+05,5.903128407706e+05,4.168441635557e-03
3.105228419247e-03,5.904104866896e+05,5.904104825280e+05,4.161546006799e-03
3.104708802711e-03,5.905081280528e+05,5.905081238981e+05,4.154643393122e-03
3.104189360047e-03,5.906057690286e+05,5.906057648808e+05,4.147737170570e-03
3.103670091168e-03,5.907034096170e+05,5.907034054762e+05,4.140819422901e-03
3.103150995986e-03,5.908010498181e+05,5.908010456842e+05,4.133896902204e-03
3.102632074415e-03,5.908986896318e+05,5.908986855049e+05,4.126967163756e-03
3.102113326367e-03,5.909963290582e+05,5.909963249382e+05,4.120029392652e-03
3.101594751755e-03,5.910939680972e+05,5.910939639841e+05,4.113085218705e-03
3.101076350493e-03,5.911916067489e+05,5.911916026428e+05,4.106133128516e-03
3.100558122493e-03,5.912892450132e+05,5.912892409140e+05,4.099175799638e-03
3.100040067669e-03,5.913868828902e+05,5.913868787980e+05,4.092208459042e-03
3.099522185934e-03,5.914845203798e+05,5.914845162946e+05,4.085237276740e-03
3.099004477201e-03,5.915821574821e+05,5.915821534039e+05,4.078257363290e-03
3.098486941383e-03,5.916797941971e+05,5.916797901258e+05,4.071271978319e-03
3.097969578394e-03,5.917774305247e+05,5.917774264605e+05,4.064278211445e-03
3.097452388147e-03,5.918750664650e+05,5.918750624078e+05,4.057277459651e-03
3.096935370556e-03,5.919727020180e+05,5.919726979677e+05,4.050269257277e-03
3.096418525534e-03,5.920703371837e+05,5.920703331404e+05,4.043257562444e-03
3.095901852995e-03,5.921679719620e+05,5.921679679257e+05,4.036235390231e-03
3.095385352853e-03,5.922656063530e+05,5.922656023238e+05,4.029206465930e-03
3.094869025021e-03,5.923632403566e+05,5.923632363345e+05,4.022172070108e-03
3.094352869413e-03,5.924608739730e+05,5.924608699579e+05,4.015129758045e-03
3.093836885943e-03,5.925585072020e+05,5.925585031940e+05,4.008080926724e-03
3.093321074525e-03,5.926561400438e+05,5.926561360427e+05,4.001025110483e-03
3.092805435073e-03,5.927537724982e+05,5.927537685042e+05,3.993962542154e-03
3.092289967500e-03,5.928514045653e+05,5.928514005784e+05,3.986894385889e-03
3.091774671721e-03,5.929490362451e+05,5.929490322653e+05,3.979817964137e-03
3.091259547651e-03,5.930466675376e+05,5.930466635649e+05,3.972733742557e-03
3.090744595202e-03,5.931442984428e+05,5.931442944772e+05,3.965645213611e-03
3.090229814290e-03,5.932419289607e+05,5.932419250022e+05,3.958548186347e-03
3.089715204829e-03,5.933395590914e+05,5.933395551399e+05,3.951444872655e-03
3.089200766733e-03,5.934371888347e+05,5.934371848903e+05,3.944335854612e-03
3.088686499917e-03,5.935348181907e+05,5.935348142535e+05,3.937217639759e-03
3.088172404294e-03,5.936324471595e+05,5.936324432294e+05,3.930093487725e-03
3.087658479780e-03,5.937300757409e+05,5.937300718180e+05,3.922964097001e-03
3.087144726290e-03,5.938277039351e+05,5.938277000193e+05,3.915827488527e-03
3.086631143736e-03,5.939253317420e+05,5.939253278333e+05,3.908682730980e-03
3.086117732036e-03,5.940229591616e+05,5.940229552601e+05,3.901533200406e-03
3.085604491103e-03,5.941205861940e+05,5.941205822996e+05,3.894375870004e-03
3.085091420851e-03,5.942182128390e+05,5.942182089518e+05,3.887212602422e-03
3.084578521197e-03,5.943158390968e+05,5.943158352168e+05,3.880042582750e-03
3.084065792055e-03,5.944134649674e+05,5.944134610945e+05,3.872864646837e-03
3.083553233339e-03,5.945110904506e+05,5.945110865850e+05,3.865680308081e-03
3.083040844965e-03,5.946087155466e+05,5.946087116881e+05,3.858489450067e-03
3.082528626848e-03,5.947063402554e+05,5.947063364041e+05,3.851292654872e-03
3.082016578904e-03,5.948039645769e+05,5.948039607328e+05,3.844089456834e-03
3.081504701046e-03,5.949015885111e+05,5.949015846742e+05,3.836880205199e-03
3.080992993192e-03,5.949992120581e+05,5.949992082284e+05,3.829661989585e-03
3.080481455255e-03,5.950968352178e+05,5.950968313954e+05,3.822439699434e-03
3.079970087151e-03,5.951944579903e+05,5.951944541751e+05,3.815208212472e-03
3.079458888797e-03,5.952920803755e+05,5.952920765676e+05,3.807972650975e-03
3.078947860106e-03,5.953897023735e+05,5.953896985728e+05,3.800730919465e-03
3.078437000996e-03,5.954873239843e+05,5.954873201908e+05,3.793481388129e-03
3.077926311380e-03,5.955849452078e+05,5.955849414216e+05,3.786225104704e-03
3.077415791176e-03,5.956825660441e+05,5.956825622651e+05,3.778962069191e-03
3.076905440299e-03,5.957801864931e+05,5.957801827214e+05,3.771694726311e-03
3.076395258664e-03,5.958778065549e+05,5.958778027905e+05,3.764417720959e-03
3.075885246187e-03,5.959754262295e+05,5.959754224724e+05,3.757136291824e-03
3.075375402785e-03,5.960730455169e+05,5.960730417670e+05,3.749847295694e-03
3.074865728373e-03,5.961706644170e+05,5.961706606744e+05,3.742555389181e-03
3.074356222867e-03,5.962682829299e+05,5.962682791947e+05,3.735252539627e-03
3.073846886183e-03,5.963659010556e+05,5.963658973277e+05,3.727945149876e-03
3.073337718238e-03,5.964635187941e+05,5.964635150735e+05,3.720632637851e-03
3.072828718947e-03,5.965611361454e+05,5.965611324320e+05,3.713310929015e-03
3.072319888227e-03,5.966587531094e+05,5.966587494034e+05,3.705985145643e-03
3.071811225993e-03,5.967563696863e+05,5.967563659876e+05,3.698652610183e-03
3.071302732164e-03,5.968539858759e+05,5.968539821846e+05,3.691313671879e-03
3.070794406653e-03,5.969516016783e+05,5.969515979944e+05,3.683967632242e-03
3.070286249379e-03,5.970492170936e+05,5.970492134170e+05,3.676616586745e-03
3.069778260258e-03,5.971468321216e+05,5.971468284524e+05,3.669258090667e-03
3.069270439206e-03,5.972444467625e+05,5.972444431006e+05,3.661893424578e-03
3.068762786140e-03,5.973420610161e+05,5.973420573616e+05,3.654523519799e-03
3.068255300976e-03,5.974396748826e+05,5.974396712354e+05,3.647145815194e-03
3.067747983631e-03,5.975372883618e+05,5.975372847221e+05,3.639761358500e-03
3.067240834022e-03,5.976349014539e+05,5.976348978216e+05,3.632372128777e-03
3.066733852066e-03,5.977325141588e+05,5.977325105338e+05,3.624977427535e-03
3.066227037680e-03,5.978301264765e+05,5.978301228590e+05,3.617574926466e-03
3.065720390780e-03,5.979277384071e+05,5.979277347969e+05,3.610167303123e-03
3.065213911284e-03,5.980253499504e+05,5.980253463477e+05,3.602753626183e-03
3.064707599108e-03,5.981229611066e+05,5.981229575113e+05,3.595332615077e-03
3.064201454170e-03,5.982205718757e+05,5.982205682877e+05,3.587906830944e-03
3.063695476387e-03,5.983181822575e+05,5.983181786770e+05,3.580472897738e-03
3.063189665676e-03,5.984157922522e+05,5.984157886792e+05,3.573035239242e-03
3.062684021954e-03,5.985134018597e+05,5.985133982941e+05,3.565589431673e-03
3.062178545139e-03,5.986110110801e+05,5.986110075219e+05,3.558137803338e-03
3.061673235149e-03,5.987086199133e+05,5.987086163626e+05,3.550680121407e-03
3.061168091899e-03,5.988062283593e+05,5.988062248161e+05,3.543219063431e-03
3.060663115308e-03,5.989038364182e+05,5.989038328824e+05,3.535748925060e-03
3.060158305294e-03,5.990014440899e+05,5.990014405616e+05,3.528274479322e-03
3.059653661774e-03,5.990990513745e+05,5.990990478537e+05,3.520793630742e-03
3.059149184666e-03,5.991966582719e+05,5.991966547586e+05,3.513304982334e-03
3.058644873887e-03,5.992942647822e+05,5.992942612764e+05,3.505811211653e-03
3.058140729356e-03,5.993918709054e+05,5.993918674071e+05,3.498312667944e-03
3.057636750989e-03,5.994894766414e+05,5.994894731506e+05,3.490806207992e-03
3.057132938705e-03,5.995870819903e+05,5.995870785070e+05,3.483295207843e-03
3.056629292422e-03,5.996846869520e+05,5.996846834763e+05,3.475779318251e-03
3.056125812057e-03,5.997822915266e+05,5.997822880584e+05,3.468254697509e-03
3.055622497530e-03,5.998798957141e+05,5.998798922534e+05,3.460724838078e-03
3.055119348757e-03,5.999774995145e+05,5.999774960613e+05,3.453189856373e-03
3.054616365657e-03,6.000751029277e+05,6.000750994821e+05,3.445649985224e-03
3.054113548148e-03,6.001727059538e+05,6.001727025157e+05,3.438103478402e-03
3.053610896149e-03,6.002703085928e+05,6.002703051623e+05,3.430549986660e-03
3.053108409577e-03,6.003679108447e+05,6.003679074217e+05,3.422990674153e-03
3.052606088351e-03,6.004655127094e+05,6.004655092940e+05,3.415426006541e-03
3.052103932390e-03,6.005631141871e+05,6.005631107792e+05,3.407857613638e-03
3.051601941612e-03,6.006607152776e+05,6.006607118773e+05,3.400279441848e-03
3.051100115935e-03,6.007583159810e+05,6.007583125883e+05,3.392698010430e-03
3.050598455278e-03,6.008559162974e+05,6.008559129122e+05,3.385110758245e-03
3.050096959559e-03,6.009535162266e+05,6.009535128491e+05,3.377517568879e-03
3.049595628698e-03,6.010511157687e+05,6.010511123988e+05,3.369918325916e-03
3.049094462613e-03,6.011487149237e+05,6.011487115614e+05,3.362312330864e-03
3.048593461222e-03,6.012463136917e+05,6.012463103370e+05,3.354701795615e-03
3.048092624446e-03,6.013439120725e+05,6.013439087254e+05,3.347084275447e-03
3.047591952201e-03,6.014415100662e+05,6.014415067268e+05,3.339461865835e-03
3.047091444408e-03,6.015391076729e+05,6.015391043411e+05,3.331834799610e-03
3.046591100985e-03,6.016367048925e+05,6.016367015683e+05,3.324199584313e-03
3.046090921852e-03,6.017343017250e+05,6.017342984084e+05,3.316560992971e-03
3.045590906927e-03,6.018318981704e+05,6.018318948615e+05,3.308916464448e-03
3.045091056130e-03,6.019294942287e+05,6.019294909274e+05,3.301265882328e-03
3.044591369380e-03,6.020270899000e+05,6.020270866064e+05,3.293609013781e-03
3.044091846596e-03,6.021246851842e+05,6.021246818982e+05,3.285947022960e-03
3.043592487697e-03,6.022222800813e+05,6.022222768030e+05,3.278279094957e-03
3.043093292603e-03,6.023198745913e+05,6.023198713207e+05,3.270605229773e-03
3.042594261233e-03,6.024174687143e+05,6.024174654514e+05,3.262926125899e-03
3.042095393507e-03,6.025150624502e+05,6.025150591950e+05,3.255241899751e-03
3.041596689344e-03,6.026126557991e+05,6.026126525515e+05,3.247552202083e-03
3.041098148664e-03,6.027102487609e+05,6.027102455210e+05,3.239855635911e-03
3.040599771386e-03,6.028078413356e+05,6.028078381035e+05,3.232154995203e-03
3.040101557431e-03,6.029054335233e+05,6.029054302989e+05,3.224448533729e-03
3.039603506717e-03,6.030030253240e+05,6.030030221072e+05,3.216737299226e-03
3.039105619165e-03,6.031006167376e+05,6.031006135285e+05,3.209019196220e-03
3.038607894694e-03,6.031982077641e+05,6.031982045628e+05,3.201294573955e-03
3.038110333224e-03,6.032957984036e+05,6.032957952101e+05,3.193567157723e-03
3.037612934676e-03,6.033933886561e+05,6.033933854703e+05,3.185832058080e-03
3.037115698969e-03,6.034909785215e+05,6.034909753434e+05,3.178091719747e-03
3.036618626023e-03,6.035885679999e+05,6.035885648296e+05,3.170347423293e-03
3.036121715758e-03,6.036861570913e+05,6.036861539287e+05,3.162597655319e-03
3.035624968096e-03,6.037837457956e+05,6.037837426408e+05,3.154841135256e-03
3.035128382954e-03,6.038813341129e+05,6.038813309658e+05,3.147081006318e-03
3.034631960255e-03,6.039789220432e+05,6.039789189039e+05,3.139313543215e-03
3.034135699918e-03,6.040765095864e+05,6.040765064549e+05,3.131541423500e-03
3.033639601864e-03,6.041740967427e+05,6.041740936189e+05,3.123763599433e-03
3.033143666013e-03,6.042716835119e+05,6.042716803959e+05,3.115981584415e-03
3.032647892285e-03,6.043692698941e+05,6.043692667859e+05,3.108193632215e-03
3.032152280601e-03,6.044668558893e+05,6.044668527889e+05,3.100402187556e-03
3.031656830882e-03,6.045644414974e+05,6.045644384048e+05,3.092601778917e-03
3.031161543049e-03,6.046620267186e+05,6.046620236338e+05,3.084797994234e-03
3.030666417021e-03,6.047596115528e+05,6.047596084758e+05,3.076988970861e-03
